   1.8369702e-15   3.0000000e+01   0.0000000e+00
  -3.0000000e+01   3.6739404e-15   0.0000000e+00
  -1.1485706e-14  -3.0000000e+01   0.0000000e+00
   3.0000000e+01  -7.3478808e-15   0.0000000e+00
  -9.0635050e-01   2.9986306e+01   0.0000000e+00
  -1.8118735e+00   2.9945235e+01   0.0000000e+00
  -2.7157424e+00   2.9876826e+01   0.0000000e+00
  -3.6171168e+00   2.9781143e+01   0.0000000e+00
  -4.5135934e+00   2.9658514e+01   0.0000000e+00
  -5.4075667e+00   2.9508613e+01   0.0000000e+00
  -6.2966031e+00   2.9331771e+01   0.0000000e+00
  -7.1798910e+00   2.9128151e+01   0.0000000e+00
  -8.0550542e+00   2.8898375e+01   0.0000000e+00
  -8.9244312e+00   2.8641832e+01   0.0000000e+00
  -9.7856753e+00   2.8359135e+01   0.0000000e+00
  -1.0637986e+01   2.8050548e+01   0.0000000e+00
  -1.1480530e+01   2.7716375e+01   0.0000000e+00
  -1.2312594e+01   2.7356901e+01   0.0000000e+00
  -1.3133472e+01   2.6972429e+01   0.0000000e+00
  -1.3942359e+01   2.6563332e+01   0.0000000e+00
  -1.4738505e+01   2.6129992e+01   0.0000000e+00
  -1.5519813e+01   2.5673632e+01   0.0000000e+00
  -1.6288373e+01   2.5193033e+01   0.0000000e+00
  -1.7042061e+01   2.4689434e+01   0.0000000e+00
  -1.7780191e+01   2.4163294e+01   0.0000000e+00
  -1.8500806e+01   2.3616100e+01   0.0000000e+00
  -1.9205831e+01   2.3046389e+01   0.0000000e+00
  -1.9893335e+01   2.2455628e+01   0.0000000e+00
  -2.0562676e+01   2.1844367e+01   0.0000000e+00
  -2.1213203e+01   2.1213203e+01   0.0000000e+00
  -2.1844367e+01   2.0562676e+01   0.0000000e+00
  -2.2455628e+01   1.9893335e+01   0.0000000e+00
  -2.3046389e+01   1.9205831e+01   0.0000000e+00
  -2.3616100e+01   1.8500806e+01   0.0000000e+00
  -2.4163294e+01   1.7780191e+01   0.0000000e+00
  -2.4689434e+01   1.7042061e+01   0.0000000e+00
  -2.5193033e+01   1.6288373e+01   0.0000000e+00
  -2.5673632e+01   1.5519813e+01   0.0000000e+00
  -2.6129992e+01   1.4738505e+01   0.0000000e+00
  -2.6563332e+01   1.3942359e+01   0.0000000e+00
  -2.6972429e+01   1.3133472e+01   0.0000000e+00
  -2.7356901e+01   1.2312594e+01   0.0000000e+00
  -2.7716375e+01   1.1480530e+01   0.0000000e+00
  -2.8050548e+01   1.0637986e+01   0.0000000e+00
  -2.8359135e+01   9.7856753e+00   0.0000000e+00
  -2.8641832e+01   8.9244312e+00   0.0000000e+00
  -2.8898375e+01   8.0550542e+00   0.0000000e+00
  -2.9128151e+01   7.1798910e+00   0.0000000e+00
  -2.9331771e+01   6.2966031e+00   0.0000000e+00
  -2.9508613e+01   5.4075667e+00   0.0000000e+00
  -2.9658514e+01   4.5135934e+00   0.0000000e+00
  -2.9781143e+01   3.6171168e+00   0.0000000e+00
  -2.9876826e+01   2.7157424e+00   0.0000000e+00
  -2.9945235e+01   1.8118735e+00   0.0000000e+00
  -2.9986306e+01   9.0635050e-01   0.0000000e+00
   2.9986306e+01   9.0635050e-01   0.0000000e+00
   2.9945235e+01   1.8118735e+00   0.0000000e+00
   2.9876826e+01   2.7157424e+00   0.0000000e+00
   2.9781143e+01   3.6171168e+00   0.0000000e+00
   2.9658514e+01   4.5135934e+00   0.0000000e+00
   2.9508613e+01   5.4075667e+00   0.0000000e+00
   2.9331771e+01   6.2966031e+00   0.0000000e+00
   2.9128151e+01   7.1798910e+00   0.0000000e+00
   2.8898375e+01   8.0550542e+00   0.0000000e+00
   2.8641832e+01   8.9244312e+00   0.0000000e+00
   2.8359135e+01   9.7856753e+00   0.0000000e+00
   2.8050548e+01   1.0637986e+01   0.0000000e+00
   2.7716375e+01   1.1480530e+01   0.0000000e+00
   2.7356901e+01   1.2312594e+01   0.0000000e+00
   2.6972429e+01   1.3133472e+01   0.0000000e+00
   2.6563332e+01   1.3942359e+01   0.0000000e+00
   2.6129992e+01   1.4738505e+01   0.0000000e+00
   2.5673632e+01   1.5519813e+01   0.0000000e+00
   2.5193033e+01   1.6288373e+01   0.0000000e+00
   2.4689434e+01   1.7042061e+01   0.0000000e+00
   2.4163294e+01   1.7780191e+01   0.0000000e+00
   2.3616100e+01   1.8500806e+01   0.0000000e+00
   2.3046389e+01   1.9205831e+01   0.0000000e+00
   2.2455628e+01   1.9893335e+01   0.0000000e+00
   2.1844367e+01   2.0562676e+01   0.0000000e+00
   2.1213203e+01   2.1213203e+01   0.0000000e+00
   2.0562676e+01   2.1844367e+01   0.0000000e+00
   1.9893335e+01   2.2455628e+01   0.0000000e+00
   1.9205831e+01   2.3046389e+01   0.0000000e+00
